brand,nama_produk,username,star,date,comment,sentiment,confidence_sentiment_score,aspect_sentiments,Keywords Tags
Reebok,Reebok Unisex Adult Classic Leather,Teudi Lucena,3,31-Jul-24,beautiful but i have a little too small,positif,0.639334857,"{'design': 'positive', 'quality': 'positive'}","['beautiful', 'small', 'little']"
Reebok,Reebok Unisex Adult Classic Leather,SONIA ROBBY,3,2-Aug-24,they have no lining inside which makes them very rough for the feet,negatif,0.885588527,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['rough', 'lining', 'makes', 'inside', 'feet']"
Reebok,Reebok Unisex Adult Classic Leather,robin stewart,3,24-May-24,bought for my husband didnt fit too small too narrow need to go up a size if youre a male or have normal us feet these fit granddaughter she didnt like the red had to return,neutral,0.541470528,"{'comfort': 'negative', 'quality': 'negative'}","['didnt', 'male', 'granddaughter', 'fit', 'red', 'husband', 'youre', 'normal', 'need', 'return']"
Reebok,Reebok Unisex Adult Classic Leather,FB,3,8-Jul-24,the shoes look great but they are very narrow up sizing did not help,negatif,0.467962891,"{'design': 'positive', 'quality': 'positive'}","['help', 'sizing', 'did', 'narrow', 'look', 'great', 'shoes']"
Reebok,Reebok Unisex Adult Classic Leather,T. K.,3,29-Apr-24,the insert has no logo imprint which leads me to believe that it is not authentic at all not bad looking just very cheaply made,negatif,0.829297602,"{'comfort': 'negative', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['imprint', 'leads', 'insert', 'cheaply', 'authentic', 'believe', 'logo', 'bad', 'looking', 'just']"
Reebok,Reebok Unisex Adult Classic Leather,Anthony Brothers,3,21-Apr-24,the shoe looks great but it didnt fit properly although i ordered the right size the shoe is a little narrow and small probably will need size bigger than what i normally wear,neutral,0.400465935,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['properly', 'shoe', 'normally', 'probably', 'size', 'bigger', 'need', 'looks', 'didnt', 'right']"
Reebok,Reebok Unisex Adult Classic Leather,Synergy,3,6-Jan-24,these sneakers would be great if they were a bit wider they definitely have a very narrow fit to them and my feet are not fat or wide at all my suggestion would be to purchase from a store to ensure they feel comfortable the good news about my purchase pair is my bf son yrs old fits them well so all is not lost and hes got a couple new sneakers,positif,0.95734936,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['purchase', 'bf', 'ensure', 'news', 'suggestion', 'yrs', 'fat', 'lost', 'sneakers', 'hes']"
Reebok,Reebok Unisex Adult Classic Leather,El size de hombre demasiado estreyo alante,3,24-Jun-24,the crisp model is very nice but being unisex for men the size varies,positif,0.94563818,"{'design': 'positive', 'quality': 'positive'}","['crisp', 'varies', 'unisex', 'men', 'model', 'nice', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,Stephanie,3,24-Dec-23,these are very nice sneakers but for that kind of price i would expect them to be brand new untouched no scuff marks no loose stitching ect these are a gift for my sneaker head brother but now im debating on whether i should give him them due to the scuffing and stitching at the top unfortunately i dont have time to go get another gift disappointed,negatif,0.430686176,"{'comfort': 'negative', 'price': 'negative', 'quality': 'negative'}","['stitching', 'gift', 'untouched', 'head', 'scuffing', 'debating', 'ect', 'scuff', 'brother', 'marks']"
Reebok,Reebok Unisex Adult Classic Leather,Lovinlife,3,23-Dec-23,when i first put on the shoes i couldnt wear socks with them over time the leather has stretched out enough for me to be able to wear a sock but it still hurts my toes if i stand too long with them on when seated they feel fine,negatif,0.544257045,"{'comfort': 'negative', 'quality': 'negative'}","['seated', 'stretched', 'stand', 'sock', 'hurts', 'wear', 'able', 'socks', 'fine', 'leather']"
Reebok,Reebok Unisex Adult Classic Leather,Marcelo Otiniano,3,17-Mar-24,size runs small never had that happen all my sneakers are never again,negatif,0.787166834,"{'comfort': 'negative', 'quality': 'negative'}","['happen', 'runs', 'sneakers', 'small', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,KBStidham,3,4-Apr-24,thank you,positif,0.794299543,"{'comfort': 'positive', 'price': 'positive', 'quality': 'positive'}",['thank']
Reebok,Reebok Unisex Adult Classic Leather,Johnny Coleman,3,19-Jan-24,i have wore a size for over years but these ran more like a size,neutral,0.786474943,"{'comfort': 'positive', 'design': 'positive', 'price': 'positive', 'quality': 'positive'}","['ran', 'size', 'wore', 'years', 'like']"
Reebok,Reebok Unisex Adult Classic Leather,Yazz,3,11-Jan-24,the shoes very tight infront i think only grey one because i have the navy one and it is fine,positif,0.805565357,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['infront', 'navy', 'grey', 'fine', 'think', 'tight', 'shoes']"
Reebok,Reebok Unisex Adult Classic Leather,Amazon Customer,3,27-Jan-24,the size shown in the size guide does not correspond to the cm they come very large,neutral,0.626635075,"{'comfort': 'negative', 'design': 'negative', 'price': 'positive', 'quality': 'negative'}","['correspond', 'guide', 'cm', 'shown', 'large', 'does', 'come', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,Dasda,3,29-Jan-24,i ordered a size ot is a little small i would suggest sizing up,neutral,0.574549437,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['ot', 'suggest', 'sizing', 'small', 'little', 'ordered', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,Katie,3,20-Feb-24,the shoes where very comfortable just wrong size,positif,0.554392397,"{'comfort': 'positive', 'quality': 'positive'}","['wrong', 'just', 'comfortable', 'size', 'shoes']"
Reebok,Reebok Unisex Adult Classic Leather,Felicia Keeton,3,14-Nov-23,received in a unmarked box just like other reviewers very slim and stiff fit and seem pointed at toe tip more than should be ill just keep them for work because of price,neutral,0.66387248,"{'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['unmarked', 'pointed', 'reviewers', 'slim', 'just', 'tip', 'stiff', 'ill', 'received', 'work']"
Reebok,Reebok Unisex Adult Classic Leather,Tropical theme,3,25-Jan-24,returned because they were too narrow love the red sneaker,positif,0.730710149,"{'comfort': 'positive', 'design': 'positive', 'price': 'negative', 'quality': 'positive'}","['red', 'sneaker', 'returned', 'narrow', 'love']"
Reebok,Reebok Unisex Adult Classic Leather,David,3,3-Dec-23,its a little bit tight in the front a little bit loose in the back classic reebok is changed,neutral,0.791776001,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['bit', 'little', 'changed', 'loose', 'reebok', 'classic', 'tight']"
Reebok,Reebok Unisex Adult Classic Leather,Isaac,3,10-Sep-23,these are the same rebok trainers from years ago well made stylish unfortunately my feet are years older and these are very small and narrow no choices for wide or extra wide,neutral,0.549787402,"{'comfort': 'negative', 'design': 'negative', 'quality': 'positive'}","['years', 'rebok', 'wide', 'choices', 'trainers', 'older', 'extra', 'ago', 'stylish', 'unfortunately']"
Reebok,Reebok Unisex Adult Classic Leather,Grande Dame,3,7-Jul-23,these are not wide enough for most men they were barely wide enough for me with thin socks to tight they dont look feel or smell like leather i dont believe they are faux leather maybe no arch support whatsoever they werent loose enough on me that an insert wouldve worked had to return them,negatif,0.872085214,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['leather', 'faux', 'wide', 'whatsoever', 'dont', 'wouldve', 'insert', 'smell', 'worked', 'barely']"
Reebok,Reebok Unisex Adult Classic Leather,Daniel,3,11-Nov-23,great product fit and comfortable shipping and delivery way too long,positif,0.721942365,"{'comfort': 'positive', 'quality': 'positive'}","['delivery', 'shipping', 'way', 'long', 'product', 'great', 'fit', 'comfortable']"
Reebok,Reebok Unisex Adult Classic Leather,Shamrock,3,26-Sep-23,quality leather material and arch support is great but my only issue is that this unisex shoe fits smaller like a big kid shoe,positif,0.700282812,"{'comfort': 'positive', 'quality': 'positive'}","['kid', 'unisex', 'issue', 'shoe', 'material', 'smaller', 'leather', 'arch', 'fits', 'support']"
Reebok,Reebok Unisex Adult Classic Leather,Amazon Customer,3,14-Sep-23,his tennis runs small so if youre a zike oh whatever you want you to be you must ask for one more number,neutral,0.854270041,"{'comfort': 'positive', 'design': 'positive', 'price': 'positive', 'quality': 'positive'}","['zike', 'oh', 'ask', 'number', 'runs', 'youre', 'tennis', 'want', 'small']"
Reebok,Reebok Unisex Adult Classic Leather,Yhosvany esquivel,3,18-Nov-23,very good quality,positif,0.868303061,"{'comfort': 'positive', 'quality': 'positive'}","['quality', 'good']"
Reebok,Reebok Unisex Adult Classic Leather,7273644827,3,31-Jul-23,shoes are great my rd pair only problem is they are a little small but ive already worn them so ill keep hope they fit as time goes by,positif,0.922650397,"{'comfort': 'positive', 'quality': 'positive'}","['rd', 'hope', 'goes', 'ill', 'problem', 'worn', 'ive', 'small', 'little', 'time']"
Reebok,Reebok Unisex Adult Classic Leather,Mary T.,3,26-Nov-22,these unfortunately our way too small i ordered an in womens which is my correct size however these shoes are tiny be careful with unisex sizing because it is not accurate returning these and hoping i can get the right size eventually,negatif,0.789015293,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['tiny', 'eventually', 'careful', 'accurate', 'unisex', 'hoping', 'correct', 'returning', 'sizing', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,Taiman,3,22-May-23,i had forgotten why i stopped wearing reebok these shoes reminded me reebok shoes run far too narrow in the toe,negatif,0.728735387,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['reebok', 'reminded', 'forgotten', 'stopped', 'far', 'run', 'shoes', 'toe', 'wearing', 'narrow']"
Reebok,Reebok Unisex Adult Classic Leather,Tracey G.,3,6-Apr-23,the sizes said a menswomen not true too small and tight i have several pairs of reebok never had this problem until now,neutral,0.583471656,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['menswomen', 'reebok', 'problem', 'said', 'sizes', 'pairs', 'true', 'tight', 'small']"
Reebok,Reebok Unisex Adult Classic Leather,Gil Arri,3,5-May-23,very nice shoe only my shoe size correct but smaller,positif,0.927632153,"{'design': 'positive', 'quality': 'positive'}","['correct', 'shoe', 'smaller', 'nice', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,Dee,3,19-Jul-23,nice shoes sizing not accurate,negatif,0.704010546,"{'comfort': 'negative', 'quality': 'negative'}","['accurate', 'sizing', 'nice', 'shoes']"
Reebok,Reebok Unisex Adult Classic Leather,Kelly Nelson,3,25-Nov-22,these shoes are very narrow at the toe and very tight fitting i was very disappointed with my purchase,negatif,0.964849412,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['fitting', 'purchase', 'disappointed', 'toe', 'tight', 'narrow', 'shoes']"
Reebok,Reebok Unisex Adult Classic Leather,Kindle Customer,3,3-Dec-22,i had to give this to my year old son way too small,negatif,0.678123355,"{'comfort': 'positive', 'design': 'negative', 'price': 'negative', 'quality': 'negative'}","['year', 'son', 'old', 'way', 'small']"
Reebok,Reebok Unisex Adult Classic Leather,ClienteK,3,8-Nov-24,they are cute but they are large check the size before buying,positif,0.688907623,"{'comfort': 'negative', 'design': 'positive', 'quality': 'positive'}","['check', 'large', 'buying', 'cute', 'size']"
Reebok,Reebok Unisex Adult Classic Leather,I just love cashmere woods air spray !!!,3,29-Jul-24,the shoe is a beautiful shoe but it narrow need to return for a wider shoe,positif,0.708866537,"{'comfort': 'negative', 'design': 'negative', 'quality': 'positive'}","['shoe', 'wider', 'beautiful', 'need', 'return', 'narrow']"
Reebok,Reebok Unisex Adult Classic Leather,"Ordered this outlet cover expecting a screwless design, but received one with screws instead. Disappointed as it doesn't match the advertised screwless appearance. Also, the product package was damaged. Will be returning and ordering new one, hopefully they the right one this time.",3,11-May-24,left side was smaller than right side,neutral,0.682857513,"{'comfort': 'positive', 'design': 'negative', 'price': 'positive', 'quality': 'negative'}","['left', 'smaller', 'right']"
Reebok,Reebok Unisex Adult Classic Leather,The Truth,3,16-Nov-23,nice shoes but very tight fitting order one size up,positif,0.896756113,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['fitting', 'order', 'tight', 'nice', 'size', 'shoes']"
Reebok,Reebok Unisex Adult Classic Leather,Amazon Customer,3,5-Feb-24,these said us ladies which is the same as a european they are size which is wrong i dont know which size would be correct,negatif,0.791627765,"{'comfort': 'negative', 'design': 'negative', 'quality': 'negative'}","['ladies', 'european', 'correct', 'said', 'size', 'wrong', 'know', 'dont']"
Reebok,Reebok Unisex Adult Classic Leather,Desmond,3,31-Jul-23,this is an impressive looking pair of shoes the sneakers are well designed and looks comfortable however the light color combination makes them impractical for everyday running and workouts without high maintenance these sneakers are better suited for walking and profiling with friends ps i didnt try them on didnt want to soil them,positif,0.928573549,"{'design': 'positive', 'quality': 'positive'}","['impractical', 'profiling', 'ps', 'soil', 'maintenance', 'suited', 'impressive', 'didnt', 'sneakers', 'workouts']"
